483	364	2	3	11	2015	70	100	100	0	100	100	100	20
484	365	2	31	10	2009	0	0	0	0	100	0	0	0
485	365	2	31	11	2010	44	45	38	0	100	80	0	0
486	366	18	103	10	2011	0	0	0	0	0	0	0	0
487	367	2	6	11	2010	100	25	0	0	100	0	0	0
488	368	2	3	11	2013	100	90	50	6	100	40	0	18
489	369	2	3	9	2014	50	60	2	0	94	60	44	12
490	369	2	3	10	2015	54	0	30	0	100	54	0	0
491	370	2	3	9	2015	54	0	30	0	100	67	0	0
492	371	2	104	11	2010	100	10	0	0	100	0	0	0
493	372	3	105	9	2013	90	0	0	0	25	0	0	0
494	373	16	96	9	2013	0	0	0	0	0	0	0	0
495	374	2	51	11	2013	100	100	50	6	100	0	0	0
496	375	2	3	9	2015	54	0	30	0	100	82	0	0
497	376	18	37	9	2011	0	0	0	0	0	0	0	0
498	377	3	106	9	2014	0	0	0	0	0	0	0	0
499	378	2	3	10	2009	100	20	0	40	100	100	0	0
500	378	2	3	11	2010	100	70	100	75	100	25	48	6
501	379	2	51	11	2013	60	60	30	4	20	28	0	0
502	380	2	3	9	2010	100	45	0	15	100	0	4	0
503	380	2	3	9	2011	100	82	5	20	50	50	80	32
504	380	2	3	9	2012	100	100	95	44	100	100	40	30
505	380	2	3	10	2013	100	100	55	48	100	100	80	40
506	380	2	3	11	2014	100	100	100	30	100	100	80	62
507	381	27	100	9	2013	55	0	0	0	25	0	0	0
508	382	20	45	11	2012	100	0	0	0	100	0	0	0
509	383	2	3	11	2014	90	80	0	0	90	50	12	30
510	384	7	11	9	2015	50	0	0	0	100	18	0	0
511	385	2	3	11	2015	50	0	0	3	100	70	20	0
512	386	10	39	11	2011	0	0	0	0	0	0	0	0
513	387	2	3	9	2014	100	30	2	0	88	30	6	18
514	387	2	3	10	2015	50	0	30	9	100	54	0	0
515	388	2	3	10	2010	100	95	100	10	100	80	40	0
516	388	2	3	11	2011	100	100	15	34	100	100	100	16
517	389	2	3	11	2015	100	0	30	0	100	90	60	0
518	390	19	41	11	2009	100	0	0	0	100	64	0	0
519	391	2	4	11	2011	0	0	0	0	0	0	0	0
520	392	2	3	10	2014	100	100	0	0	54	55	14	56
521	392	2	3	11	2015	50	60	30	12	100	81	0	0
522	393	13	27	10	2013	55	100	15	2	25	24	0	0
523	393	13	27	11	2014	100	100	0	0	94	55	40	0
524	394	24	107	9	2014	0	0	0	0	88	0	0	0
525	395	2	51	10	2010	44	25	0	0	100	0	28	0
526	395	2	51	11	2011	50	72	0	0	100	50	28	0
527	396	2	18	11	2009	0	0	0	0	20	0	0	0
528	397	2	3	9	2015	50	0	0	0	100	54	0	0
529	398	8	58	11	2009	100	65	8	36	100	84	12	28
530	399	28	108	9	2009	100	45	0	0	20	64	0	0
531	400	2	3	9	2009	100	60	16	28	100	100	100	38
532	400	2	3	9	2010	100	100	100	95	100	100	28	46
533	400	2	3	9	2011	100	100	50	0	100	100	82	60
534	400	2	3	10	2012	100	100	90	0	100	60	100	100
535	400	2	3	11	2013	100	100	100	100	100	100	90	72
536	401	2	78	9	2013	100	60	55	0	75	32	0	0
537	401	2	78	11	2015	54	0	30	0	100	100	0	0
538	402	2	3	10	2014	100	100	2	0	100	40	16	54
539	402	2	3	11	2015	50	0	30	18	100	44	0	0
540	403	6	56	11	2015	50	0	0	0	100	50	0	0
541	404	24	71	10	2014	90	80	0	0	90	50	8	0
542	405	2	49	11	2014	90	100	0	0	42	55	4	4
543	406	14	28	10	2014	85	25	0	0	94	50	10	2
544	407	2	3	11	2015	50	0	0	0	25	87	0	0
545	408	2	3	10	2010	100	45	100	0	100	100	36	10
546	408	2	3	11	2011	100	80	65	6	100	30	82	16
547	409	14	28	11	2013	100	100	20	4	100	28	15	24
548	410	2	5	10	2012	100	100	60	0	100	16	2	30
549	410	2	5	11	2013	100	35	25	0	75	86	0	34
550	411	26	90	9	2014	0	0	0	0	0	0	0	0
551	412	22	109	10	2013	55	0	0	0	10	8	0	0
552	413	10	17	11	2012	0	0	0	0	0	0	0	0
553	414	6	10	9	2011	100	78	0	0	100	60	38	0
554	415	6	85	10	2012	95	0	0	0	100	6	0	0
555	416	3	110	10	2014	85	0	0	0	100	55	0	0
556	417	10	111	9	2012	5	0	0	0	0	0	0	0
557	418	2	3	9	2014	85	0	0	0	94	55	28	0
558	419	13	27	10	2014	90	80	0	0	94	50	12	0
559	419	13	27	11	2015	54	0	0	0	100	38	0	0
560	420	13	27	10	2010	0	0	0	0	0	45	0	0
561	420	13	27	11	2011	100	98	0	0	100	35	20	0
562	421	2	3	10	2015	50	0	30	9	100	54	0	0
563	422	13	27	11	2011	50	84	0	0	100	45	0	0
564	423	2	3	9	2015	54	0	30	0	100	54	0	0
565	424	2	3	11	2013	100	100	55	30	100	100	10	48
566	425	10	112	9	2011	0	0	0	0	0	0	0	0
567	426	24	71	11	2014	90	90	2	38	88	10	20	0
568	427	2	3	9	2009	100	75	0	0	100	48	6	0
569	428	2	3	11	2015	50	0	30	0	100	94	0	0
570	429	2	113	11	2009	100	45	4	0	100	25	0	44
571	430	6	56	10	2010	0	0	0	0	5	5	0	0
572	430	6	56	11	2011	50	60	0	0	64	15	30	6
573	431	3	105	9	2015	50	0	30	0	100	51	0	0
574	432	6	56	11	2014	90	80	54	0	48	75	10	0
575	433	13	27	9	2011	50	0	0	0	100	70	0	0
576	433	13	27	10	2012	100	45	0	0	100	52	16	30
577	433	13	27	11	2013	60	85	50	2	100	70	10	22
578	434	2	38	11	2013	95	60	0	0	100	34	5	0
579	435	2	26	11	2012	100	5	60	0	100	0	0	30
580	436	13	27	11	2013	60	100	50	4	100	36	10	0
581	437	2	3	9	2013	100	100	0	0	100	34	0	0
582	437	2	3	9	2014	90	100	26	0	0	100	0	0
583	438	2	6	11	2009	0	0	0	0	0	0	0	0
584	439	29	114	9	2011	50	12	0	0	80	45	0	0
585	439	29	114	10	2012	100	100	0	0	100	10	0	30
586	439	29	114	11	2013	100	100	35	0	100	50	15	0
587	440	29	114	9	2011	100	52	0	0	50	25	8	0
588	440	29	114	10	2012	100	100	45	0	100	4	2	0
589	440	29	114	11	2013	75	65	35	4	75	38	5	0
590	441	27	102	11	2013	55	0	0	0	75	8	0	0
591	442	2	4	10	2013	100	100	45	6	75	20	30	12
592	443	2	3	11	2009	100	45	32	0	100	68	12	10
593	444	1	25	9	2013	0	0	0	0	0	0	0	0
594	445	23	61	11	2013	0	0	0	0	25	0	0	0
595	446	2	51	10	2015	50	60	0	0	100	63	0	0
596	447	17	65	11	2012	0	0	0	0	100	0	0	0
597	448	14	28	9	2011	55	52	0	0	80	15	30	0
598	448	14	28	10	2012	0	25	25	0	60	26	0	30
599	448	14	28	11	2013	55	100	35	4	100	8	10	16
600	449	2	5	9	2015	54	0	0	0	100	47	0	0
601	450	2	19	11	2009	0	0	0	0	100	0	0	0
602	451	13	27	11	2009	0	45	0	0	100	60	0	0
603	452	13	76	11	2010	0	0	0	0	5	0	0	0
604	453	2	3	9	2011	55	94	0	0	80	35	30	0
605	453	2	3	10	2012	100	100	100	0	100	0	32	75
606	453	2	3	11	2013	70	40	40	0	100	100	0	26
607	454	2	3	10	2014	85	100	2	0	48	100	18	38
608	454	2	3	11	2015	100	100	30	52	100	100	100	20
609	455	2	6	11	2013	60	100	45	0	75	0	5	0
610	456	11	115	9	2011	100	66	0	0	100	20	0	0
611	457	2	3	11	2014	90	100	12	0	100	60	32	56
612	458	11	47	9	2013	60	0	0	4	0	8	0	12
613	458	11	47	10	2014	10	80	0	0	94	40	0	0
614	459	2	3	9	2013	60	100	30	6	100	100	50	20
615	459	2	3	10	2014	100	100	100	68	100	100	38	100
616	459	2	3	11	2015	70	100	100	20	100	100	100	50
617	460	8	58	11	2010	60	0	0	0	100	0	0	12
618	461	2	3	10	2015	0	0	0	0	100	44	0	0
619	462	6	116	11	2015	50	0	30	0	0	57	0	0
620	463	2	3	9	2015	50	0	0	0	100	72	0	0
621	464	2	3	9	2013	100	100	50	2	100	78	15	8
622	464	2	3	9	2014	100	100	64	0	100	55	12	2
623	464	2	3	9	2015	74	100	0	0	100	100	100	0
624	465	2	3	9	2015	70	100	0	0	100	100	60	0
625	466	15	29	9	2011	0	0	0	0	74	5	0	6
626	466	15	29	10	2012	10	60	0	0	100	0	0	20
627	466	15	29	11	2013	60	100	40	0	25	44	0	0
